Property_ID,Habitability_score
0x1ec2,80.99
0xa140,78.17
0x8f15,67.77
0xa812,84.93
0x36e2,72.13
0x60d3,87.92
0x5fd1,72.13
0x6f88,77.78
0x8dc7,83.65
0x7296,63.61
0x9bfd,77.71
0x4f67,71.72
0x58c5,81.36
0x5c7a,91.78
0x6899,72.09
0xa591,73.83
0x618a,70.59
0x26a7,84.77
0x322f,85.29
0x9212,74.86
0x3b30,72.01
0x3aba,81.73
0x4eb2,73.61
0x777e,85.33
0x1a75,79.05
0x1b5f,48.1
0xc91e,87.05
0x9d7c,73.51
0x2998,82.91
0x2040,34.79
0x3ce3,89.08
0xa4b9,84.02
0x3974,70.46
0x71b4,80.35
0x3548,75.97
0x5e0f,64.71
0x98ac,75.92
0x3d1f,73.96
0x43fa,93.27
0x3f8b,73.37
0x89f0,81.43
0x2763,80.85
0x4277,72.74
0x507f,66.22
0x5168,81.65
0x74d1,75.61
0x753b,70.95
0x1f8c,78.27
0x90b4,75.98
0xb02e,69.48
0x8167,58.21
0x92e0,67.86
0x2936,80.63
0x98e4,67.17
0x3180,81.07
0x6912,81.9
0x88f2,73.53
0x3366,77.4
0x8ab9,72.45
0xaa64,78.47
0x1c4b,75.39
0x4aa2,47.78
0x3eb9,75.56
0xa7fb,64.81
0xc251,64.78
0x6cb9,26.07
0x3884,83.39
0x3a72,73.69
0x949b,71.69
0x9bf0,63.64
0x96b,81.08
0x95d7,78.45
0x9b1a,78.89
0x8965,72.93
0x4cf9,58.52
0x8863,74.68
0xe3b,75.46
0x4586,71.81
0x6301,84.44
0xa4e6,83.85
0x595f,41.68
0xb0c3,75.26
0x5762,73.9
0xb627,77.88
0x4c89,77.42
0xb76e,86.06
0x3dfe,72.93
0x38a1,61.23
0x4413,77.08
0x814a,67.97
0x4682,71.73
0x379d,80.88
0x4f6a,63.03
0xb2fa,65.19
0x4386,92.09
0x3d37,78.38
0xc22,85.36
0xb02c,72.74
0x7b84,67.13
0xa795,72.24
0x8469,76.91
0x5ab1,79.49
0x1881,80.81
0x134c,76.45
0x57ae,81.87
0x9e30,89.96
0x3131,88.67
0x4c3e,73.46
0x2ee3,86.8
0x30cc,72.58
0x4fbf,75.31
0x74ec,71.42
0x7e93,72.65
0x93a3,84.29
0x3277,67.58
0x5a62,72.8
0x1f04,73.13
0x8f73,72.38
0xbfc3,74.34
0x2b1b,86.32
0x80cd,59.19
0x337f,79.51
0x43c9,77.56
0x7f5e,83.44
0x297e,64.77
0xa3ad,75.71
0x39c5,74.56
0x7943,87.38
0xa6f1,69.82
0x4da3,79.81
0x708c,79.04
0x55de,78.57
0xbb6,72.53
0x135d,70.15
0x2bde,71.48
0x5486,82.75
0x9a34,80.48
0xa8cb,83.72
0x185d,72.53
0x8d83,72.57
0xbbde,83.52
0x1a74,80.86
0x4d5a,76.06
0x2e4c,80.83
0x401e,87.63
0xbdb2,71.43
0x86ad,80.21
0x864c,88.06
0x58c8,56.99
0x45d3,78.75
0x8d0b,72.07
0x5770,85.05
0x79ce,64.75
0xc34,81.08
0x1166,79.73
0xcbe,89.92
0xa790,85.71
0x144d,63.61
0xde0,80.83
0x18c0,87.07
0x8bc7,81.29
0x70d5,74.98
0x13b8,66.78
0x437a,83.8
0x481f,87.04
0x4e5c,60.58
0x1c74,70.72
0xb3c4,87.23
0x9def,78.65
0x9516,62.33
0xa12a,89.1
0xbc9a,71.76
0x346d,93.08
0xa507,81.27
0x1150,87.55
0x9eae,24.58
0x6593,81.23
0x539b,73.79
0x980f,70.8
0x4a30,84.64
0x466a,96.41
0x40e5,81.73
0xc774,70.8
0x879e,80.28
0x44f3,71.0
0xb799,93.51
0x114d,45.36
0x62d4,87.02
0x4bcb,72.75
0x3227,72.51
0x53bc,81.95
0x9688,78.2
0x5dad,74.52
0x3f64,74.64
0x8c4c,77.11
0x6364,35.23
0x71ac,35.03
0xc057,72.67
0x6695,40.53
0x483a,95.75
0x338a,77.53
0x8bac,88.54
0xbf4a,81.26
0x8bc5,77.86
0x5c28,78.28
0x4b6c,86.89
0x5ae8,76.37
0x8c07,85.02
0x9753,85.67
0xc477,36.03
0x43a9,79.41
0xcb8,62.65
0xa1af,76.45
0xa4ff,83.15
0x47a3,66.77
0x7e43,74.0
0x18a9,74.08
0x91b5,78.5
0x58d5,84.91
0x56b6,86.0
0x7876,70.77
0x8ce0,82.9
0x4519,89.59
0xb51b,61.53
0x4531,25.57
0x24d3,80.0
0xc68f,73.4
0x7ea3,30.28
0xb180,94.98
0x8bd,72.63
0x4656,80.11
0xa753,72.33
0x8022,74.15
0x9da6,75.71
0xaf0c,79.3
0x3ac4,77.6
0x5cea,90.81
0x9385,79.09
0x9188,76.7
0x4788,91.67
0x77ee,78.86
0x2d1e,85.62
0x5bea,84.22
0x5d5c,58.03
0x20a8,61.31
0xe91,54.36
0x5e42,76.83
0x9a4a,69.69
0x4e0c,61.31
0x6b54,65.77
0x5ae5,71.91
0x4714,78.8
0xc17d,32.28
0x13cc,77.48
0x1125,46.11
0x8215,56.42
0x3069,76.33
0x6f0,74.63
0x3296,69.2
0xc535,71.48
0x8859,74.98
0x43ef,89.09
0x917d,71.31
0x4506,69.5
0x45c7,87.5
0xad2b,80.86
0x3a11,81.09
0xba56,46.47
0x2a14,81.39
0x6ffe,75.8
0xc023,78.57
0xa392,33.74
0x736e,81.36
0x634c,70.21
0x6755,70.46
0xa554,81.78
0x6aa6,70.35
0x5949,71.57
0xbb26,58.09
0x2872,71.18
0x1b50,74.75
0xa84a,81.7
0x30e2,63.2
0x8bd6,78.1
0x1dd6,70.88
0x3da8,84.89
0x8f81,90.91
0x17d7,89.1
0x8ad8,30.11
0x8ddf,89.47
0x868a,49.41
0xc450,69.68
0x8ad5,74.95
0x1c45,70.0
0xb5f2,93.14
0xa2e8,93.51
0x5293,80.99
0x993a,81.54
0xbb00,68.16
0x3015,57.5
0xc27c,82.13
0xa04c,68.18
0x4993,90.86
0x8d60,73.09
0xc19c,83.5
0x50a7,78.95
0x4642,74.0
0x5cfd,64.79
0xa1de,92.39
0x88ff,60.41
0x36ab,60.26
0xc83c,75.91
0xbfc7,76.26
0xadec,57.5
0x9540,74.79
0x74cc,80.31
0x94b4,84.28
0x6255,73.33
0x870a,74.82
0x7c7b,45.42
0xa704,70.11
0x6eeb,72.28
0x15f3,91.03
0xb8fb,71.13
0x315c,80.07
0x4dfc,78.15
0x8198,68.46
0x4ae0,85.4
0x7e07,92.61
0x4d0d,55.69
0xb282,76.15
0x40f3,92.2
0x5a2f,89.82
0x8d73,59.42
0x5a94,87.22
0x8c14,78.34
0x4abc,67.51
0x8e7,72.7
0xc89e,57.24
0xa177,73.5
0xbf1b,88.25
0x5b06,74.87
0x71d,72.38
0x2f03,80.53
0x6aab,72.89
0x7e06,86.16
0x388a,73.61
0x1dc2,74.41
0x3fb1,60.15
0xb0b5,74.7
0x94e5,87.44
0xd42,69.23
0x6c1a,80.42
0x22b1,87.35
0x6562,64.9
0xb56b,90.66
0xb23e,92.89
0x5100,82.37
0x5a80,72.1
0x67ed,75.99
0x8ee6,68.19
0x415d,64.17
0x4188,61.7
0x47f7,94.45
0xaa24,83.74
0xb16,78.38
0x8d2f,43.11
0x93f1,71.07
0x958a,76.28
0x576b,87.96
0x7ff7,38.6
0x88df,34.55
0x4c4c,79.27
0x31e7,67.24
0xa949,78.16
0x5c3f,78.48
0x2945,71.94
0x7378,93.68
0xbfa5,75.9
0xbfc8,81.26
0x4893,76.49
0x9b5e,35.86
0x25b2,90.17
0x2ea9,86.14
0x3327,70.49
0x64b7,74.26
0xa964,87.7
0xefd,73.5
0x8f2,77.46
0x53e4,85.09
0x58d0,58.52
0x9322,78.58
0x98d7,74.61
0xa0ad,36.73
0x6086,97.64
0x6386,83.62
0x3bcf,64.16
0xb311,80.1
0xb4bf,74.36
0x2f29,69.09
0x2a23,84.62
0xb60f,78.58
0x6bcb,75.16
0x342f,60.96
0x5cac,84.33
0x211e,86.54
0x6228,75.21
0x4ac1,72.7
0x7a09,87.12
0x30a8,70.41
0x73c7,84.56
0x402f,69.69
0x31d6,93.55
0x45ae,79.0
0x7c8e,69.93
0x166c,76.61
0x3e62,62.61
0x7529,60.13
0x1c83,77.26
0x30dc,80.38
0xaa5c,67.81
0xb47c,74.04
0x504c,88.97
0x9962,79.32
0x9df9,73.57
0x19c6,79.04
0x1aa6,84.57
0x1fcc,80.32
0x6a4b,73.5
0x5a84,75.45
0x1312,80.96
0x51c2,82.29
0x4d67,81.87
0xaf3f,72.0
0x5f9,83.11
0xed3,76.77
0x9452,89.28
0x1d44,70.46
0x42ff,77.7
0x7ebd,85.5
0x6eba,73.44
0x6e5b,72.78
0x6f75,71.92
0x4a00,88.05
0x8654,75.87
0xa41e,78.55
0xa26e,83.38
0x74cb,90.8
0x97fa,87.64
0x2e6b,74.97
0x5f6c,79.78
0x9548,79.38
0x43da,84.91
0x155f,89.07
0x71f0,85.63
0xb0c2,66.68
0x5614,74.77
0xa523,33.36
0x6f7d,71.84
0x9e16,74.61
0x43df,74.57
0x10fb,36.04
0xf6c,60.88
0x8158,35.31
0x82d3,61.65
0x931b,70.59
0x22dd,79.86
0x386f,77.76
0x6074,26.13
0xb837,59.1
0xb9a,74.55
0xecc,72.33
0x4aee,83.62
0x9ed0,77.16
0x7bda,89.35
0x7966,78.21
0x75f9,57.67
0x10ef,66.91
0xc2a6,34.13
0x8623,62.87
0x43a7,56.03
0x5295,86.57
0x9caa,71.23
0x2279,73.86
0x3247,71.66
0x3717,79.51
0x31c2,76.79
0x8348,78.38
0x8819,79.5
0x4459,71.03
0xbb9e,87.14
0x7e72,80.94
0x1431,80.8
0x1db7,64.39
0x2c89,77.43
0x3d98,85.25
0x8b23,63.33
0xb09b,87.94
0xd48,69.14
0x34bb,75.07
0x64eb,74.62
0x7bd4,72.48
0x9b04,57.94
0x8054,66.57
0x2c45,72.92
0xc309,88.08
0x6877,46.74
0x8400,34.13
0xe5b,70.74
0x563d,42.36
0xa35e,84.13
0x7132,74.91
0x7f71,73.52
0x89d0,84.39
0x8e0e,72.52
0xbf0a,77.97
0x8975,28.2
0xa40d,69.78
0x5c3a,76.54
0x48b0,58.37
0x180c,82.04
0x1542,90.22
0x19d0,68.73
0x6fcc,72.63
0x52c1,34.18
0x61a,76.19
0x5b58,69.69
0x7fe4,75.42
0x612c,76.96
0x738,76.04
0x929b,92.66
0x1dd7,86.17
0xab5b,89.36
0x60d2,64.7
0xa921,92.98
0x613e,76.23
0x5b11,77.16
0x516b,91.6
0x7a9d,26.32
0x2c0e,65.05
0x75dd,79.36
0xa853,67.46
0x3fdc,71.28
0x44ec,76.43
0xa7c1,85.27
0x5009,75.46
0x1470,72.14
0x3baa,67.52
0xc6db,80.43
0x8ca0,74.56
0x2a95,71.88
0x5ef6,26.98
0xb386,85.64
0x2127,71.55
0x5065,83.36
0xfaf,66.9
0x9a40,74.33
0x9764,74.94
0x3daf,79.08
0x1c40,80.08
0xa837,87.85
0x8449,69.9
0xc652,35.47
0xb175,72.15
0x47fa,93.41
0xdde,85.11
0x9ee7,61.86
0x2346,44.39
0x584e,72.38
0x625a,87.03
0x7a97,58.86
0x92f7,89.21
0x4d18,82.25
0x3fc6,88.45
0x3f34,85.93
0xbbe5,71.7
0x6d70,57.72
0xa69,75.03
0x1229,61.79
0xc4c4,73.62
0x9bb,79.15
0x815e,73.26
0x913a,70.22
0x85de,68.82
0x6b02,80.37
0x4ffa,80.17
0x3f68,73.43
0x8b68,79.32
0x4c8d,68.29
0xb6cb,91.18
0x29ed,76.18
0x3424,39.62
0x2318,25.73
0x87aa,71.25
0x3125,80.02
0x618b,12.58
0x2262,72.81
0x2113,97.03
0x5500,70.06
0xaa72,57.92
0x309c,76.93
0xa2b0,83.7
0x78f3,76.93
0x1685,71.94
0x4234,70.77
0x5af7,58.8
0xb372,76.72
0x3d08,89.59
0x7c0f,72.77
0x117d,71.89
0x1ee8,72.45
0x285d,73.94
0xad3d,71.89
0xc641,59.83
0x7a0d,72.06
0xcb5,74.55
0x50b7,63.42
0x403f,73.56
0x78d7,32.42
0x4302,70.44
0x6921,86.12
0x9f5a,69.54
0x2a3f,36.36
0x31f7,71.94
0x771c,78.38
0xa555,25.54
0x6825,79.51
0x1841,78.98
0x9b8c,37.43
0x2f91,86.56
0x9099,80.45
0x6e82,76.45
0xc156,70.93
0x56b8,73.34
0x19c1,70.07
0x7a1e,78.8
0x32e4,18.29
0x81ad,68.86
0xb894,79.98
0x90ae,73.77
0x5fd5,79.16
0xc2af,82.9
0x9856,75.96
0x6f1c,84.57
0x1007,84.19
0x601,64.77
0x6ad2,78.25
0xbaa,84.39
0x739,39.91
0x6071,83.32
0x368a,60.47
0x1f6d,85.84
0x7e3,70.27
0x9bd0,58.89
0x16b8,69.42
0x8eb7,24.62
0x5eb7,93.43
0x6eb4,71.86
0x86ed,78.36
0x3215,82.47
0x3a27,67.96
0xc37b,75.98
0x7de2,87.03
0x5832,70.23
0xa965,37.11
0x5e21,81.61
0x1100,69.96
0x84ca,77.05
0x3716,77.94
0xbdaf,79.33
0x9bbc,86.11
0x1ffd,79.13
0xb1ae,74.68
0x1752,76.06
0x1da4,81.19
0x16db,85.03
0x611c,88.76
0xea7,87.83
0x6bf9,84.96
0x181d,54.81
0xa6a0,77.69
0x45fe,88.34
0xbac8,74.35
0x5869,72.04
0x8009,68.34
0x3dbd,68.05
0x7754,44.84
0x2cf1,29.4
0x3c16,22.97
0x8deb,58.96
0x711b,78.56
0x1dbd,83.31
0xaa9f,83.95
0x497a,77.28
0x2c7b,88.3
0x209e,70.4
0x2ec3,73.44
0xa756,67.85
0xa495,70.25
0xb36,64.7
0xc7aa,34.64
0xb822,58.64
0x9997,60.87
0xb03,71.79
0xa0ba,68.72
0x674,71.61
0xbcc9,80.24
0xb54f,74.13
0x1535,69.19
0xacdf,79.67
0x811f,59.52
0x4a49,76.02
0xc764,69.57
0xc516,91.68
0xe7b,81.99
0x32ec,82.47
0x2e0b,65.32
0x1b7b,67.5
0x91e6,85.03
0x4d28,79.48
0xa794,76.77
0x6baf,82.74
0xa16f,67.12
0x5f2f,78.19
0x9f82,73.66
0x367a,74.98
0xe03,63.03
0x6271,77.95
0xa1bf,61.31
0x7e57,74.0
0x7fb4,72.05
0x640e,81.43
0xdfb,78.88
0x35ca,81.72
0x922f,83.93
0x4e8a,92.7
0x8ab0,93.06
0xb3dc,80.43
0x185f,46.52
0x4e55,85.32
0xc539,76.31
0xc510,80.9
0x4763,31.52
0x4b8f,75.45
0xd56,70.52
0x6481,88.42
0x97b4,91.45
0x812e,83.02
0x6014,76.93
0x901c,82.34
0x54ad,86.15
0x2e71,84.42
0x8c34,16.78
0xd1a,28.05
0x87ac,89.87
0x9fd4,56.21
0x58f7,82.34
0x2657,77.84
0x3733,61.98
0x7c28,79.58
0xc274,68.94
0x703d,71.73
0x3be7,71.0
0x2e1e,77.72
0xf16,87.15
0x1cbe,29.88
0x6501,60.34
0x5379,91.55
0x842a,79.42
0xa503,75.85
0x9e4a,41.04
0x5cf0,78.23
0x19ce,72.42
0x4458,62.19
0x5549,56.43
0x5ced,37.67
0x9d8e,60.71
0xa1d6,67.5
0x2f80,81.85
0xc248,88.75
0x11fc,80.85
0x1c60,75.17
0xbebf,38.78
0x35f4,35.24
0x42d3,88.02
0x33e9,76.98
0x7ab7,82.03
0x295d,72.47
0x9a8c,58.45
0x519b,64.2
0x1ab2,84.84
0x81cd,64.62
0x64a3,64.29
0x2b68,72.36
0x4e6b,66.8
0xb5ca,70.97
0x34fa,83.55
0x6bd,82.08
0xb689,67.72
0x2014,73.28
0x4b00,75.93
0xc1a0,70.89
0x7e1e,73.29
0x85f2,81.07
0xa6e8,22.53
0xb590,83.27
0x9bf4,73.04
0xc268,86.26
0x8a8,74.04
0xa04,81.0
0x61e6,82.48
0xb277,57.25
0x901b,76.59
0x5f68,61.21
0x713a,89.27
0xc595,79.4
0x63e9,88.63
0x23dd,73.51
0x5d36,69.67
0x7246,81.01
0x2c37,79.05
0x44f6,78.15
0x242b,92.66
0xbf8a,74.42
0xabb2,28.05
0x1a04,33.22
0x7f24,74.23
0x5d2d,37.7
0x46a4,53.19
0x856e,79.51
0x89e2,73.2
0xc811,76.21
0xbe3,47.78
0x764e,87.76
0x9cfa,79.79
0x555d,77.65
0x8e3f,76.2
0x5e3f,93.36
0xaaef,75.34
0xc5e5,76.22
0x86d2,83.68
0x4bdb,83.17
0x3807,78.41
0x25e8,76.11
0x9459,74.68
0x23e6,79.48
0xcd3,67.28
0x9107,75.76
0x56e3,89.37
0x464f,70.62
0xc536,86.53
0x22bc,84.99
0xa397,67.11
0x7765,71.63
0x840,74.96
0x5f80,72.85
0xab3f,90.14
0x866c,74.2
0x3e37,80.33
0x2516,40.82
0x8e70,70.28
0xbff5,86.79
0x5650,62.59
0x1842,69.64
0x3b92,70.93
0x750d,79.6
0x2a0e,72.52
0x8ece,76.96
0xa803,65.8
0x63ba,83.58
0x655d,82.77
0x5f7d,66.78
0xc50a,82.18
0x49a1,67.79
0xb32f,91.88
0x5e6e,92.09
0x8cd7,83.81
0x2581,85.16
0x733c,73.8
0x38e6,77.45
0xa862,82.29
0x2a63,73.57
0x250b,71.91
0xb3c5,91.77
0xa745,85.82
0x4a8d,88.11
0x7f6e,74.43
0x9af3,81.12
0x5391,71.67
0x57aa,83.62
0x2bd3,83.4
0xabc3,73.67
0xb986,85.78
0xadfd,66.53
0x1f1e,81.11
0xb558,70.34
0x5e09,76.2
0x85db,79.08
0x8bd9,78.37
0xcbd,71.38
0x7138,31.42
0xb029,72.97
0x8b8f,72.65
0x37b4,35.64
0x5def,81.04
0x8a89,78.58
0x3794,35.99
0xaa6c,73.39
0x5120,73.5
0xf04,78.44
0x35e2,76.22
0x4038,73.47
0xad1f,65.97
0x2030,33.35
0x5d90,89.09
0x3cce,65.8
0xa57d,89.42
0x91a7,73.15
0x1f58,60.29
0x84af,59.71
0x80d2,81.33
0xf1b,74.01
0xa844,67.55
0x3541,27.82
0x6549,91.8
0x548e,62.16
0x5b26,92.18
0x6f43,71.28
0xbca6,68.58
0xb15d,79.22
0x951c,74.08
0xb6af,82.56
0x6ef4,73.65
0xc350,65.72
0x2adb,78.95
0x4d0a,67.89
0x22e0,31.16
0x4eb9,80.26
0xbc6c,80.13
0xc7a9,74.78
0x5e1c,73.67
0x8a37,81.88
0xab7e,81.51
0x654d,60.18
0x9c7d,34.32
0x7ab1,76.83
0x4db2,72.0
0x97cb,60.97
0xbcf0,75.58
0x7b2e,68.91
0xbff3,71.05
0x953a,86.9
0x57a9,67.28
0xa2f4,89.16
0xa075,81.76
0x8ae4,66.24
0x27f2,78.71
0xbda9,78.82
0x8bf7,88.87
0xc275,25.72
0x4ae4,68.73
0x9821,90.92
0xc608,92.31
0x6737,58.13
0x91a8,74.6
0x1613,74.07
0x8217,80.56
0xbea3,66.69
0x5aa7,65.46
0x6d90,72.26
0x6368,79.92
0xa544,86.62
0x8f27,45.35
0x4412,84.83
0x6222,78.44
0x1976,78.37
0x47f8,87.75
0x4a77,77.76
0x9435,74.85
0x8708,30.84
0x824b,66.89
0x7705,78.05
0x63cd,88.67
0x6a21,71.25
0x9706,82.38
0x7dc,33.71
0x86fa,76.91
0xb312,72.65
0x7b8a,69.9
0x144f,67.58
0x20d8,77.4
0x4e83,91.99
0xc0b0,83.58
0x77aa,92.54
0x5c51,62.29
0xaab9,82.39
0x8df4,69.73
0x971a,79.61
0xa1dc,77.24
0x5b96,63.3
0x2d00,78.66
0xac4,87.88
0x5256,34.42
0x44e1,40.63
0xe8e,78.29
0x2730,69.35
0x83d5,82.67
0x4ead,74.3
0x41b1,45.82
0xb075,76.5
0x842b,60.2
0x139a,67.76
0x5bac,26.05
0x58bd,81.65
0x8699,71.81
0xb6f0,82.15
0x1189,87.94
0x805b,85.14
0xa2b2,77.77
0x25d8,90.53
0x5746,75.23
0x26fb,80.96
0x4c14,55.68
0xb502,39.43
0xb498,91.51
0x6855,68.37
0xad61,69.43
0x895a,70.77
0xb89,23.18
0x1e66,73.2
0x4897,92.75
0x3347,76.96
0x7fd1,79.75
0x552b,87.83
0x8e08,85.04
0xa039,47.13
0x61f1,74.38
0x2b50,68.49
0x29c0,83.42
0xb12f,92.9
0x239f,73.57
0x28dc,84.02
0xc299,70.58
0xbfb8,93.42
0x2298,75.51
0x9f7a,72.71
0x3f5f,66.07
0x72c0,69.84
0x904c,79.49
0x3581,70.21
0xac58,32.52
0x52e8,77.45
0x1b7a,75.46
0xc35a,67.46
0xc8a8,69.03
0x3281,87.22
0x5b13,72.81
0xc2b4,83.24
0x7c83,72.99
0x5780,72.17
0x2bd8,81.16
0x3b4f,74.6
0xadda,66.37
0x5190,38.91
0x4238,83.41
0x3787,67.79
0xb017,69.93
0x59f0,77.16
0x379f,69.35
0x42fd,67.75
0x5709,74.0
0xa828,74.58
0x683f,85.62
0x561a,50.38
0x2661,25.59
0x3fde,93.26
0x9134,42.24
0x6bfe,54.56
0x258a,59.72
0x169c,75.47
0x12c4,81.61
0xb835,93.48
0x14c1,72.45
0xb0de,38.61
0x28cc,79.76
0x513d,87.47
0x9be3,70.16
0x5461,83.96
0x2737,90.9
0x52b7,75.95
0xae24,74.14
0xa583,69.14
0x678f,86.96
0x30ef,73.33
0x221f,78.73
0x7a34,75.34
0xc31b,70.96
0x7b5,73.45
0x515e,90.11
0x6004,82.79
0xa005,83.93
0x5987,80.32
0x8495,81.53
0xb48,64.02
0x6728,61.18
0xa705,70.76
0x8d8b,71.87
0x3cee,71.5
0x66de,74.77
0x3462,85.5
0xbac,17.14
0xae86,67.22
0x4d4d,72.01
0x20b1,60.26
0x4f35,93.35
0x9726,73.88
0x81f,75.58
0x49a7,47.92
0xc6b9,63.82
0x929c,85.06
0xc372,70.86
0x4319,64.92
0x2408,74.95
0x7fc0,89.09
0xae51,81.83
0xa91,79.6
0x76ad,65.12
0x6893,88.52
0x4fe2,73.47
0x1387,73.11
0x354f,63.98
0x6981,86.26
0x107b,77.21
0x1ddc,68.13
0xb9bc,89.52
0x4336,89.28
0x944,74.61
0x6a59,76.21
0xb9f3,72.56
0x36a6,73.76
0x77e3,80.86
0x7f25,71.23
0x47a2,78.01
0x3d9a,70.65
0x2424,80.85
0x3818,70.21
0x6f7a,90.04
0x4088,74.56
0x66c9,83.58
0x8d0a,65.56
0x48ed,69.25
0x6e43,75.05
0x88b5,84.71
0xb2ec,69.27
0x3995,82.58
0x294c,74.56
0xc1f0,74.09
0x24b8,71.81
0xba54,70.92
0x3dc0,75.9
0xa47d,73.76
0x3f04,71.92
0xa80d,90.43
0x789b,88.34
0x684d,68.56
0x4347,86.58
0xb13e,80.11
0x8e4e,70.74
0x314f,77.88
0x6c9e,75.31
0x1e70,65.93
0x1d47,93.41
0xb2c8,71.32
0x145f,75.82
0x2834,72.78
0xa94a,78.78
0xa4d9,82.63
0x6538,79.72
0xa391,70.76
0x7379,83.95
0x57b8,68.83
0x375d,85.12
0x2396,78.05
0x4997,63.88
0x829,75.28
0x7bf2,91.89
0x71de,66.32
0x742d,72.5
0x6bbb,92.05
0x883f,75.66
0xbcd,55.81
0x4bd2,71.67
0x1293,87.41
0x588f,67.45
0x3b5e,69.58
0xb1fb,79.24
0x95f0,10.85
0xb8f3,48.99
0x1c9d,71.87
0x6bf0,76.44
0x8110,77.75
0x6daf,79.63
0xb1cd,28.79
0x948d,92.51
0x710e,87.3
0x382e,72.16
0x63a5,68.73
0x847f,75.7
0xadb6,74.48
0x3204,73.2
0xa0d9,78.24
0x169a,85.7
0x6a14,67.37
0x469d,83.67
0x1052,90.94
0x5dc7,70.28
0x66b8,79.25
0x44ce,74.27
0xcbf,79.85
0x74ac,83.08
0x36b5,71.45
0x1bb7,67.18
0x34b7,76.22
0x9362,77.14
0x1d7b,90.15
0x3fdd,68.51
0x5e05,73.69
0x704,73.91
0x9bba,78.83
0x4102,85.83
0xadbd,77.12
0x29e9,32.65
0x8843,74.18
0x7b9c,89.39
0x5adb,80.27
0x5b48,69.85
0x3775,62.45
0x1d25,85.6
0x95aa,72.24
0x5a88,81.41
0x7990,90.92
0xc5c7,68.51
0x3b59,71.96
0x707a,79.84
0x6187,81.82
0x67f3,74.07
0x256f,84.19
0xabed,64.69
0x1ae8,68.12
0x9a20,72.38
0x7cfa,73.42
0x5363,73.24
0x9d1f,33.41
0xc48,74.03
0xb034,74.72
0x6894,74.71
0xc0e7,91.35
0x426c,75.19
0x3e23,83.67
0x89e,80.0
0xa230,67.89
0x7bd6,87.19
0x6c67,68.91
0x62f0,80.7
0x8094,83.25
0x76bd,53.29
0x673a,32.73
0x4aba,73.64
0x78a3,75.35
0x855e,69.95
0xc40c,82.02
0xc512,77.41
0x8056,87.34
0x5fa8,66.54
0x762d,66.66
0x7bf8,85.84
0x711d,75.64
0x7d5f,79.48
0x17d9,71.0
0xa29c,86.4
0xc699,83.52
0x107a,82.12
0x4fc3,74.23
0xc353,64.46
0x790e,68.84
0xc1ec,83.57
0x235a,87.23
0x4094,71.56
0x59f2,39.14
0x9fc1,69.57
0x4675,87.21
0x4ba9,90.8
0x3789,75.62
0x3f10,70.06
0xa36c,64.17
0x1b90,69.25
0x635,90.38
0xb97a,71.57
0x6e31,89.54
0x5598,72.47
0x857a,76.86
0x2d14,33.62
0x6f7c,86.11
0xb7d0,79.63
0x1586,68.08
0x4ed1,90.53
0x3796,88.08
0x23a0,72.26
0x2bd2,75.39
0x86de,71.42
0x35c6,64.04
0x3748,84.76
0xb43d,60.97
0x91ab,80.55
0x5be7,79.76
0x5864,86.84
0x2446,74.63
0x741e,74.96
0x8715,45.24
0x1295,64.62
0x7708,75.76
0x3255,86.33
0x8fd8,80.51
0xa2f3,70.42
0x1b2d,75.18
0xc0dd,91.68
0xb82c,69.13
0x477a,77.83
0xc0b1,86.7
0x549e,89.49
0x3dc1,80.14
0x1c25,85.67
0x8c4e,77.68
0x114c,70.67
0x9ff,81.36
0x8a64,67.33
0x4fdf,78.77
0x9cc0,41.58
0xc876,78.43
0xbc8d,91.81
0x46ce,83.92
0x7592,77.98
0xa7e,62.13
0xa1a0,75.33
0xc57a,79.67
0x92ca,95.39
0x8bb2,73.29
0x4d13,71.29
0x882a,71.65
0x6d66,73.8
0x7035,73.51
0x603e,71.17
0x5bd9,80.33
0xb95f,57.87
0x848,27.99
0x3b12,77.09
0x67c2,84.71
0x6534,89.07
0x2607,42.24
0xb2c0,71.26
0x29d6,61.36
0x94bf,82.78
0x35d5,72.69
0xab04,58.65
0xc758,86.99
0xad39,34.13
0xa1e4,74.61
0xeeb,73.09
0xb396,90.59
0xc32a,87.38
0x44e3,80.45
0x3ffc,84.85
0xad8d,78.19
0x15f1,85.33
0xa714,84.16
0xb20e,35.85
0x6102,82.83
0x847e,70.8
0x41a7,84.26
0x271a,69.1
0x20bc,62.85
0xbd5d,74.14
0xc926,94.33
0xadd9,77.84
0x7997,71.01
0xbaee,77.68
0xc941,72.44
0x50de,75.92
0x1a9e,69.68
0xc744,76.14
0xbd2f,66.36
0xc866,77.85
0x55f6,87.1
0x6e02,78.98
0x82d1,61.76
0xa31a,69.62
0x164f,79.7
0x4d3e,69.71
0x5a5b,84.0
0x6319,83.0
0xab2d,73.69
0x8b9,70.49
0xadb,72.2
0xb4b7,80.38
0x1cb5,78.2
0x65d5,71.64
0x9636,73.37
0x6ec0,72.09
0xc2df,81.06
0x3a93,89.55
0xa3d2,88.48
0x34dd,73.37
0x5516,80.68
0x9076,82.98
0x855b,74.08
0x14c8,92.09
0xb55d,82.88
0xbc4d,36.08
0x7f9b,77.93
0x2f02,78.89
0xb748,75.46
0x5da4,82.24
0x27ab,74.04
0x297f,82.03
0x42d8,73.21
