,HomePlanet,CryoSleep,Destination,Age,VIP,RoomService,FoodCourt,ShoppingMall,Spa,VRDeck,Deck,Num,Side,Group,Number
12325,Mars,False,TRAPPIST-1e,26.0,False,79.0,66.0,943.0,0.0,69.0,F,1516,S,7921,1
12326,Mars,False,TRAPPIST-1e,27.0,False,881.0,33.0,94.0,40.0,0.0,E,522,S,7921,2
12327,Earth,False,55 Cancri e,17.0,False,0.0,0.0,632.0,0.0,55.0,F,1641,P,7923,1
12328,Earth,False,TRAPPIST-1e,24.0,False,0.0,56.0,975.0,0.0,0.0,F,1518,S,7925,1
12329,Earth,True,PSO J318.5-22,55.0,False,0.0,0.0,0.0,0.0,0.0,G,1282,P,7927,1
12330,Earth,True,TRAPPIST-1e,7.0,False,0.0,0.0,0.0,0.0,0.0,G,1282,P,7927,2
12331,Earth,False,TRAPPIST-1e,,False,0.0,0.0,0.0,0.0,0.0,G,1282,P,7927,3
12332,Earth,False,TRAPPIST-1e,29.0,False,,0.0,572.0,4.0,5.0,G,1279,S,7928,1
12333,Earth,False,55 Cancri e,31.0,False,28.0,48.0,0.0,0.0,622.0,E,523,S,7931,1
12334,Earth,False,TRAPPIST-1e,44.0,False,5.0,0.0,812.0,17.0,99.0,G,1280,S,7932,1
12335,Mars,False,TRAPPIST-1e,26.0,False,0.0,0.0,2619.0,0.0,0.0,F,1643,P,7933,1
12336,Mars,False,TRAPPIST-1e,3.0,False,0.0,0.0,0.0,0.0,0.0,F,1519,S,7934,1
12337,Mars,True,TRAPPIST-1e,21.0,False,0.0,0.0,0.0,0.0,0.0,F,1519,S,7934,2
12338,Mars,False,55 Cancri e,0.0,False,0.0,0.0,0.0,0.0,0.0,F,1519,S,7934,3
12339,Earth,False,55 Cancri e,40.0,False,3657.0,1107.0,137.0,27.0,0.0,G,1285,P,7938,1
12340,Earth,False,TRAPPIST-1e,25.0,False,0.0,5.0,1.0,1614.0,0.0,E,515,P,7942,1
12341,Earth,False,TRAPPIST-1e,2.0,False,0.0,0.0,0.0,0.0,0.0,,,,7942,2
12342,Earth,False,TRAPPIST-1e,28.0,False,2.0,0.0,0.0,754.0,0.0,,,,7948,1
12343,Europa,True,55 Cancri e,14.0,False,0.0,0.0,0.0,0.0,0.0,B,259,P,7951,1
12344,Earth,False,TRAPPIST-1e,30.0,False,12.0,0.0,0.0,1047.0,40.0,F,1524,S,7953,1
12345,Earth,False,TRAPPIST-1e,21.0,,0.0,599.0,0.0,21.0,0.0,G,1289,P,7956,1
12346,Earth,False,55 Cancri e,30.0,False,0.0,683.0,547.0,46.0,14.0,F,1647,P,7959,1
12347,,False,TRAPPIST-1e,39.0,False,1905.0,0.0,479.0,0.0,0.0,D,231,S,7961,1
12348,Earth,False,TRAPPIST-1e,43.0,False,0.0,2.0,2035.0,46.0,91.0,F,1525,S,7963,1
12349,Earth,False,TRAPPIST-1e,22.0,False,161.0,455.0,0.0,0.0,15.0,F,1525,S,7963,2
12350,Earth,True,55 Cancri e,18.0,False,,0.0,0.0,0.0,0.0,G,1286,S,7963,3
12351,Mars,True,TRAPPIST-1e,35.0,False,0.0,0.0,0.0,0.0,0.0,F,1526,S,7964,1
12352,Earth,True,TRAPPIST-1e,21.0,False,0.0,0.0,0.0,0.0,0.0,G,1287,S,7965,1
12353,Earth,False,TRAPPIST-1e,23.0,False,454.0,333.0,0.0,0.0,0.0,E,526,S,7966,1
12354,Earth,True,55 Cancri e,15.0,False,0.0,0.0,0.0,0.0,0.0,G,1291,P,7969,1
12355,Europa,True,55 Cancri e,37.0,False,0.0,0.0,0.0,0.0,0.0,B,312,S,7971,1
12356,Europa,False,55 Cancri e,58.0,False,0.0,674.0,0.0,3043.0,216.0,B,312,S,7971,2
12357,Mars,True,TRAPPIST-1e,,False,0.0,0.0,0.0,0.0,0.0,F,1649,P,7975,1
12358,Mars,False,TRAPPIST-1e,21.0,False,0.0,0.0,0.0,0.0,0.0,E,527,S,7977,1
12359,Earth,False,TRAPPIST-1e,0.0,False,0.0,0.0,0.0,0.0,0.0,G,1292,P,7978,1
12360,Earth,False,TRAPPIST-1e,15.0,False,672.0,2.0,1.0,293.0,0.0,F,1650,P,7978,2
12361,Mars,False,TRAPPIST-1e,38.0,False,918.0,0.0,796.0,662.0,7.0,D,247,P,7979,1
12362,Mars,False,TRAPPIST-1e,26.0,False,1324.0,250.0,0.0,0.0,0.0,F,1651,P,7980,1
12363,Europa,False,TRAPPIST-1e,47.0,False,0.0,455.0,0.0,4441.0,123.0,C,260,P,7991,1
12364,Europa,False,55 Cancri e,26.0,False,0.0,1807.0,37.0,1123.0,411.0,C,260,P,7991,2
12365,Europa,True,55 Cancri e,56.0,False,0.0,0.0,0.0,0.0,0.0,C,260,P,7991,3
12366,Europa,True,TRAPPIST-1e,18.0,False,0.0,0.0,0.0,,0.0,C,260,P,7991,4
12367,Earth,False,TRAPPIST-1e,21.0,False,225.0,2681.0,326.0,,0.0,F,1656,P,7992,1
12368,Earth,True,PSO J318.5-22,18.0,False,0.0,0.0,0.0,0.0,0.0,G,1291,S,7997,1
12369,Europa,False,TRAPPIST-1e,44.0,False,0.0,3462.0,0.0,8.0,974.0,C,299,S,7998,1
12370,Europa,True,PSO J318.5-22,39.0,False,0.0,0.0,0.0,0.0,0.0,C,299,S,7998,2
12371,Europa,True,55 Cancri e,54.0,False,0.0,0.0,0.0,0.0,0.0,C,299,S,7998,3
12372,Europa,True,55 Cancri e,23.0,False,0.0,0.0,0.0,0.0,0.0,C,299,S,7998,4
12373,Europa,False,TRAPPIST-1e,26.0,False,796.0,370.0,0.0,260.0,161.0,B,314,S,8001,1
12374,Earth,False,TRAPPIST-1e,22.0,False,886.0,0.0,2.0,10.0,0.0,F,1658,P,8002,1
12375,Earth,False,TRAPPIST-1e,25.0,False,0.0,0.0,0.0,811.0,18.0,F,1530,S,8008,1
12376,Earth,True,PSO J318.5-22,49.0,False,0.0,0.0,0.0,0.0,0.0,G,1297,P,8009,1
12377,Mars,True,TRAPPIST-1e,46.0,False,0.0,0.0,0.0,0.0,0.0,E,529,S,8011,1
12378,Earth,False,TRAPPIST-1e,17.0,False,0.0,781.0,0.0,7.0,0.0,E,518,P,8013,1
12379,Earth,False,TRAPPIST-1e,23.0,False,0.0,0.0,41.0,768.0,0.0,G,1295,S,8017,1
12380,Earth,False,TRAPPIST-1e,18.0,False,0.0,53.0,476.0,2.0,0.0,G,1296,S,8022,1
12381,Earth,False,TRAPPIST-1e,23.0,False,0.0,57.0,25.0,0.0,503.0,F,1662,P,8028,1
12382,Earth,False,TRAPPIST-1e,38.0,False,38.0,0.0,0.0,1520.0,67.0,E,519,P,8033,1
12383,Europa,False,,32.0,False,0.0,2311.0,976.0,25.0,23.0,C,261,P,8039,1
12384,Europa,True,TRAPPIST-1e,18.0,False,0.0,0.0,0.0,0.0,0.0,B,264,P,8039,2
12385,Mars,True,TRAPPIST-1e,24.0,False,0.0,,0.0,0.0,0.0,E,520,P,8040,1
12386,Europa,False,TRAPPIST-1e,37.0,False,1.0,649.0,0.0,1882.0,162.0,B,265,P,8041,1
12387,Europa,True,55 Cancri e,41.0,False,0.0,0.0,0.0,0.0,0.0,B,265,P,8041,2
12388,Europa,True,TRAPPIST-1e,31.0,False,0.0,0.0,0.0,0.0,0.0,D,233,S,8044,1
12389,Earth,False,TRAPPIST-1e,28.0,False,415.0,631.0,889.0,0.0,0.0,F,1539,S,8045,1
12390,Europa,True,55 Cancri e,40.0,False,0.0,0.0,0.0,0.0,0.0,B,266,P,8047,1
12391,Europa,False,TRAPPIST-1e,48.0,False,0.0,3026.0,34.0,107.0,485.0,B,316,S,8048,1
12392,Earth,True,55 Cancri e,41.0,False,0.0,0.0,0.0,0.0,0.0,G,1301,S,8051,1
12393,Earth,True,TRAPPIST-1e,36.0,False,0.0,0.0,0.0,0.0,0.0,G,1301,S,8051,2
12394,Earth,False,TRAPPIST-1e,11.0,False,,0.0,0.0,0.0,0.0,G,1303,S,8061,1
12395,Earth,False,TRAPPIST-1e,19.0,False,1.0,0.0,711.0,0.0,12.0,F,1542,S,8061,2
12396,Earth,False,TRAPPIST-1e,20.0,False,4.0,0.0,0.0,0.0,716.0,G,1304,S,8062,1
12397,Earth,False,TRAPPIST-1e,29.0,False,1050.0,3.0,14.0,58.0,0.0,F,1665,P,8065,1
12398,Mars,False,TRAPPIST-1e,26.0,False,2333.0,0.0,15.0,4.0,32.0,D,235,S,8070,1
12399,Earth,True,TRAPPIST-1e,24.0,False,0.0,0.0,0.0,0.0,0.0,G,1303,P,8073,1
12400,Earth,False,TRAPPIST-1e,,False,0.0,13.0,738.0,0.0,,G,1305,S,8074,1
12401,Mars,False,TRAPPIST-1e,28.0,False,4.0,479.0,2237.0,9.0,0.0,D,237,S,8080,1
12402,Earth,True,TRAPPIST-1e,13.0,False,0.0,0.0,0.0,0.0,0.0,G,1307,P,8090,1
12403,Earth,False,TRAPPIST-1e,,False,777.0,0.0,0.0,11.0,0.0,E,535,S,8093,1
12404,Earth,False,PSO J318.5-22,19.0,False,0.0,0.0,410.0,162.0,0.0,F,1550,S,8095,1
12405,Mars,True,TRAPPIST-1e,32.0,False,0.0,0.0,0.0,,0.0,F,1673,P,8096,1
12406,Earth,True,55 Cancri e,23.0,False,0.0,0.0,0.0,0.0,0.0,G,1308,P,8099,1
12407,Earth,False,TRAPPIST-1e,18.0,False,0.0,717.0,0.0,0.0,2.0,E,536,S,8100,1
12408,Mars,True,TRAPPIST-1e,25.0,False,0.0,0.0,0.0,0.0,0.0,F,1551,S,8101,1
12409,Earth,False,PSO J318.5-22,19.0,False,0.0,1102.0,58.0,19.0,4.0,F,1676,P,8104,1
12410,Earth,False,55 Cancri e,24.0,False,280.0,0.0,0.0,299.0,0.0,F,1679,P,8109,1
12411,Mars,False,TRAPPIST-1e,29.0,False,664.0,0.0,16.0,42.0,0.0,F,1680,P,8110,1
12412,Earth,True,TRAPPIST-1e,43.0,False,0.0,0.0,0.0,0.0,0.0,G,1309,P,8111,1
12413,Earth,True,PSO J318.5-22,3.0,False,0.0,0.0,0.0,0.0,0.0,G,1307,S,8113,1
12414,Earth,False,55 Cancri e,4.0,False,0.0,0.0,0.0,0.0,0.0,G,1307,S,8113,2
12415,Earth,False,TRAPPIST-1e,2.0,False,0.0,0.0,0.0,0.0,0.0,G,1307,S,8113,3
12416,Earth,False,TRAPPIST-1e,24.0,False,659.0,1.0,0.0,0.0,0.0,E,537,S,8113,4
12417,Earth,False,TRAPPIST-1e,27.0,False,14.0,801.0,288.0,0.0,0.0,F,1554,S,8114,1
12418,Europa,True,55 Cancri e,37.0,False,0.0,0.0,0.0,0.0,0.0,C,303,S,8125,1
12419,Europa,False,55 Cancri e,44.0,False,0.0,4056.0,0.0,346.0,424.0,C,303,S,8125,2
12420,Earth,False,TRAPPIST-1e,21.0,False,16.0,0.0,197.0,0.0,485.0,F,1556,S,8126,1
12421,Europa,False,TRAPPIST-1e,27.0,False,2.0,4913.0,2.0,1534.0,251.0,C,266,P,8127,1
12422,Earth,False,55 Cancri e,49.0,False,2.0,0.0,0.0,263.0,2219.0,E,538,S,8132,1
12423,Mars,False,TRAPPIST-1e,27.0,False,211.0,0.0,971.0,0.0,0.0,D,239,S,8134,1
12424,Europa,True,55 Cancri e,63.0,False,0.0,0.0,0.0,0.0,0.0,C,269,P,8142,1
12425,Earth,False,TRAPPIST-1e,28.0,False,0.0,0.0,839.0,0.0,15.0,G,1311,S,8145,1
12426,Earth,True,55 Cancri e,33.0,False,0.0,0.0,0.0,0.0,0.0,G,1316,P,8146,1
12427,Earth,False,TRAPPIST-1e,21.0,False,0.0,0.0,16.0,2.0,,F,1684,P,8151,1
12428,Earth,False,,24.0,False,0.0,0.0,932.0,0.0,1.0,F,1559,S,8154,1
12429,Earth,False,TRAPPIST-1e,26.0,False,0.0,2070.0,84.0,0.0,0.0,F,1685,P,8155,1
12430,Earth,False,55 Cancri e,27.0,False,681.0,1.0,0.0,3.0,19.0,G,1322,P,8160,1
12431,Mars,True,TRAPPIST-1e,21.0,False,0.0,0.0,0.0,0.0,0.0,E,540,S,8163,1
12432,Earth,False,TRAPPIST-1e,56.0,,0.0,453.0,0.0,0.0,455.0,G,1323,P,8166,1
12433,Earth,False,55 Cancri e,31.0,False,0.0,0.0,696.0,0.0,109.0,F,1689,P,8169,1
12434,Europa,True,,47.0,False,0.0,0.0,0.0,0.0,0.0,B,271,P,8170,1
12435,Mars,True,TRAPPIST-1e,24.0,False,0.0,0.0,0.0,0.0,0.0,F,1562,S,8172,1
12436,Earth,False,PSO J318.5-22,18.0,False,553.0,0.0,211.0,0.0,9.0,G,1324,P,8174,1
12437,Europa,True,TRAPPIST-1e,42.0,False,0.0,0.0,0.0,0.0,0.0,C,270,P,8179,1
12438,Mars,False,TRAPPIST-1e,31.0,False,1044.0,5.0,4.0,235.0,0.0,F,1691,P,8180,1
12439,Mars,False,TRAPPIST-1e,22.0,False,2434.0,131.0,2.0,9.0,2.0,D,240,S,8181,1
12440,Mars,False,TRAPPIST-1e,24.0,False,386.0,3.0,,353.0,0.0,F,1563,S,8181,2
12441,Mars,True,55 Cancri e,20.0,False,0.0,0.0,0.0,0.0,0.0,F,1563,S,8181,3
12442,Earth,False,TRAPPIST-1e,51.0,False,0.0,0.0,7.0,365.0,625.0,E,526,P,8183,1
12443,Earth,False,TRAPPIST-1e,19.0,False,33.0,,0.0,0.0,844.0,G,1325,P,8184,1
12444,Earth,False,TRAPPIST-1e,17.0,False,0.0,0.0,,0.0,1905.0,F,1565,S,8185,1
12445,Earth,False,TRAPPIST-1e,23.0,False,0.0,0.0,0.0,50.0,656.0,G,1326,P,8187,1
12446,Earth,False,TRAPPIST-1e,14.0,False,0.0,0.0,510.0,617.0,0.0,F,1692,P,8188,1
12447,Earth,True,PSO J318.5-22,18.0,False,0.0,0.0,0.0,0.0,0.0,G,1327,P,8193,1
12448,Europa,True,TRAPPIST-1e,42.0,False,,0.0,0.0,0.0,0.0,C,272,P,8195,1
12449,Earth,False,PSO J318.5-22,39.0,False,6.0,14.0,0.0,658.0,58.0,F,1568,S,8196,1
12450,Earth,True,TRAPPIST-1e,37.0,False,0.0,0.0,0.0,0.0,0.0,G,1321,S,8196,2
12451,Earth,True,TRAPPIST-1e,27.0,False,0.0,0.0,,0.0,0.0,G,1328,P,8198,1
12452,Europa,True,TRAPPIST-1e,26.0,False,0.0,0.0,0.0,0.0,0.0,D,255,P,8201,1
12453,Earth,False,TRAPPIST-1e,49.0,False,5.0,0.0,172.0,0.0,1376.0,F,1694,P,8206,1
12454,Europa,False,55 Cancri e,32.0,True,0.0,8157.0,476.0,756.0,91.0,D,256,P,8215,1
12455,Earth,True,TRAPPIST-1e,34.0,False,0.0,0.0,0.0,0.0,0.0,G,1324,S,8223,1
12456,Earth,False,TRAPPIST-1e,13.0,False,76.0,454.0,,1248.0,0.0,G,1326,S,8228,1
12457,Earth,False,PSO J318.5-22,21.0,False,0.0,0.0,0.0,473.0,195.0,F,1573,S,8230,1
12458,Europa,False,TRAPPIST-1e,55.0,False,0.0,1839.0,10.0,92.0,2567.0,A,86,P,8234,1
12459,Europa,True,55 Cancri e,61.0,False,0.0,0.0,0.0,0.0,,B,273,P,8236,1
12460,Europa,False,TRAPPIST-1e,24.0,False,0.0,2716.0,0.0,0.0,0.0,D,243,S,8240,1
12461,Earth,True,TRAPPIST-1e,25.0,False,0.0,0.0,0.0,0.0,0.0,G,1329,S,8241,1
12462,Earth,True,TRAPPIST-1e,0.0,False,0.0,0.0,0.0,0.0,0.0,G,1338,P,8245,1
12463,Earth,True,TRAPPIST-1e,38.0,False,0.0,0.0,0.0,0.0,0.0,G,1338,P,8245,2
12464,Mars,True,TRAPPIST-1e,30.0,False,0.0,0.0,0.0,0.0,0.0,E,528,P,8246,1
12465,Earth,False,TRAPPIST-1e,15.0,False,1949.0,2.0,,0.0,32.0,F,1698,P,8249,1
12466,Earth,True,TRAPPIST-1e,21.0,False,0.0,0.0,0.0,0.0,0.0,G,1340,P,8250,1
12467,Earth,False,55 Cancri e,56.0,False,0.0,386.0,0.0,2593.0,0.0,F,1580,S,8253,1
12468,Europa,False,55 Cancri e,51.0,False,0.0,4093.0,0.0,13.0,2699.0,C,308,S,8256,1
12469,Mars,False,TRAPPIST-1e,26.0,False,2459.0,4.0,18.0,0.0,0.0,F,1581,S,8258,1
12470,Mars,False,TRAPPIST-1e,50.0,False,,355.0,48.0,73.0,5.0,D,244,S,8262,1
12471,Mars,False,TRAPPIST-1e,22.0,False,1025.0,0.0,77.0,17.0,0.0,F,1583,S,8263,1
12472,Earth,False,TRAPPIST-1e,25.0,False,4.0,0.0,1260.0,0.0,0.0,,,,8269,1
12473,Earth,False,55 Cancri e,37.0,False,30.0,0.0,879.0,0.0,0.0,G,1347,P,8274,1
12474,Earth,True,TRAPPIST-1e,17.0,False,0.0,,0.0,0.0,0.0,G,1335,S,8278,1
12475,Europa,True,55 Cancri e,38.0,False,0.0,0.0,0.0,0.0,0.0,B,274,P,8283,1
12476,Earth,True,PSO J318.5-22,33.0,False,0.0,0.0,0.0,0.0,0.0,G,1337,S,8284,1
12477,Earth,False,TRAPPIST-1e,24.0,False,17.0,0.0,682.0,0.0,0.0,F,1589,S,8284,2
12478,Earth,False,,21.0,False,693.0,21.0,0.0,0.0,95.0,G,1338,S,8285,1
12479,Europa,True,TRAPPIST-1e,37.0,False,0.0,0.0,0.0,0.0,0.0,C,309,S,8286,1
12480,Mars,True,TRAPPIST-1e,49.0,False,0.0,0.0,0.0,0.0,0.0,F,1590,S,8290,1
12481,Europa,False,55 Cancri e,42.0,False,,3726.0,0.0,1856.0,5865.0,C,311,S,8293,1
12482,Mars,True,TRAPPIST-1e,33.0,False,0.0,0.0,0.0,0.0,0.0,F,1706,P,8296,1
12483,Earth,False,TRAPPIST-1e,25.0,False,906.0,0.0,0.0,0.0,0.0,E,544,S,8299,1
12484,Mars,False,TRAPPIST-1e,27.0,False,1254.0,126.0,388.0,0.0,0.0,F,1707,P,8304,1
12485,Mars,True,TRAPPIST-1e,1.0,False,0.0,0.0,0.0,0.0,0.0,F,1707,P,8304,2
12486,Mars,False,TRAPPIST-1e,20.0,False,70.0,1633.0,83.0,5.0,197.0,F,1707,P,8304,3
12487,Europa,True,TRAPPIST-1e,20.0,False,0.0,0.0,0.0,0.0,0.0,B,322,S,8305,1
12488,Europa,True,55 Cancri e,51.0,False,0.0,0.0,0.0,0.0,0.0,B,322,S,8305,2
12489,Europa,True,TRAPPIST-1e,33.0,False,0.0,0.0,0.0,0.0,0.0,B,322,S,8305,3
12490,Earth,False,PSO J318.5-22,45.0,False,0.0,0.0,9.0,2536.0,4.0,F,1708,P,8308,1
12491,Europa,,55 Cancri e,25.0,False,44.0,5330.0,0.0,2119.0,276.0,C,276,P,8309,1
12492,Earth,False,TRAPPIST-1e,21.0,False,1.0,7.0,67.0,701.0,1.0,,,,8311,1
12493,Mars,True,,22.0,False,0.0,0.0,0.0,0.0,,F,1597,S,8312,1
12494,Earth,True,TRAPPIST-1e,27.0,False,0.0,0.0,0.0,0.0,0.0,G,1342,S,8325,1
12495,Earth,False,TRAPPIST-1e,33.0,False,0.0,441.0,0.0,0.0,1113.0,F,1599,S,8325,2
12496,Earth,False,PSO J318.5-22,24.0,False,22.0,1.0,0.0,590.0,3.0,G,1355,P,8327,1
12497,Earth,False,TRAPPIST-1e,38.0,False,23.0,753.0,0.0,0.0,0.0,F,1714,P,8331,1
12498,Earth,False,TRAPPIST-1e,18.0,False,998.0,1091.0,0.0,0.0,0.0,F,1715,P,8337,1
12499,Europa,False,55 Cancri e,63.0,False,2364.0,36.0,0.0,122.0,,B,275,P,8340,1
12500,Europa,False,55 Cancri e,26.0,True,43.0,2032.0,334.0,194.0,124.0,B,275,P,8340,2
12501,Europa,False,TRAPPIST-1e,29.0,False,0.0,2405.0,0.0,1088.0,1757.0,B,275,P,8340,3
12502,Earth,True,PSO J318.5-22,24.0,False,0.0,0.0,0.0,0.0,0.0,G,1360,P,8347,1
12503,Earth,False,55 Cancri e,51.0,,79.0,69.0,0.0,568.0,1.0,E,533,P,8349,1
12504,Mars,False,TRAPPIST-1e,25.0,True,845.0,0.0,376.0,77.0,0.0,E,534,P,8350,1
12505,Mars,False,TRAPPIST-1e,41.0,False,3471.0,0.0,251.0,0.0,0.0,D,248,S,8351,1
12506,Earth,False,55 Cancri e,20.0,False,0.0,784.0,3.0,1152.0,67.0,F,1719,P,8352,1
12507,Earth,False,TRAPPIST-1e,22.0,False,471.0,81.0,970.0,0.0,0.0,F,1603,S,8353,1
12508,Europa,True,55 Cancri e,15.0,False,0.0,0.0,0.0,0.0,0.0,B,324,S,8355,1
12509,Europa,False,55 Cancri e,,,74.0,23397.0,0.0,0.0,721.0,B,325,S,8357,1
12510,Europa,True,55 Cancri e,19.0,False,0.0,0.0,0.0,0.0,0.0,B,325,S,8357,2
12511,Earth,False,TRAPPIST-1e,28.0,False,956.0,643.0,1.0,0.0,7.0,E,535,P,8358,1
12512,Earth,False,TRAPPIST-1e,18.0,False,0.0,52.0,52.0,8.0,1511.0,E,536,P,8359,1
12513,Europa,False,55 Cancri e,31.0,False,0.0,2279.0,0.0,4724.0,333.0,B,327,S,8361,1
12514,Europa,False,55 Cancri e,26.0,False,1054.0,,0.0,3658.0,705.0,B,327,S,8361,2
12515,Europa,False,55 Cancri e,9.0,False,0.0,0.0,0.0,0.0,0.0,B,327,S,8361,3
12516,Europa,True,55 Cancri e,42.0,False,0.0,0.0,0.0,0.0,0.0,B,327,S,8361,4
12517,Europa,False,TRAPPIST-1e,32.0,False,0.0,2902.0,560.0,1.0,709.0,B,327,S,8361,5
12518,Earth,True,PSO J318.5-22,22.0,False,0.0,0.0,0.0,0.0,0.0,G,1362,P,8364,1
12519,Earth,False,TRAPPIST-1e,51.0,False,224.0,,694.0,39.0,0.0,G,1343,S,8367,1
12520,Europa,False,TRAPPIST-1e,31.0,False,0.0,4933.0,0.0,83.0,259.0,D,249,S,8370,1
12521,Europa,False,TRAPPIST-1e,44.0,False,52.0,338.0,976.0,0.0,5276.0,D,249,S,8370,2
12522,Europa,True,TRAPPIST-1e,36.0,False,0.0,0.0,0.0,0.0,0.0,C,314,S,8372,1
12523,Mars,True,TRAPPIST-1e,29.0,False,0.0,0.0,0.0,0.0,0.0,F,1723,P,8385,1
12524,Mars,False,TRAPPIST-1e,36.0,True,566.0,0.0,153.0,0.0,664.0,F,1723,P,8385,2
12525,Mars,False,TRAPPIST-1e,9.0,False,0.0,0.0,0.0,0.0,0.0,F,1723,P,8385,3
12526,Earth,False,TRAPPIST-1e,16.0,,1.0,780.0,0.0,0.0,9.0,E,551,S,8387,1
12527,Earth,True,PSO J318.5-22,18.0,False,0.0,0.0,0.0,0.0,0.0,G,1344,S,8389,1
12528,Mars,False,TRAPPIST-1e,51.0,False,0.0,0.0,0.0,0.0,0.0,E,552,S,8391,1
12529,Mars,False,PSO J318.5-22,30.0,False,1001.0,0.0,597.0,17.0,0.0,F,1611,S,8396,1
12530,Earth,False,PSO J318.5-22,44.0,False,0.0,0.0,0.0,1681.0,0.0,E,538,P,8399,1
12531,Earth,False,PSO J318.5-22,22.0,False,0.0,558.0,5.0,174.0,0.0,F,1612,S,8400,1
12532,Earth,True,TRAPPIST-1e,39.0,False,0.0,0.0,0.0,0.0,0.0,G,1345,S,8400,2
12533,Earth,False,PSO J318.5-22,18.0,False,223.0,0.0,0.0,27.0,4457.0,G,1345,S,8400,3
12534,Europa,True,TRAPPIST-1e,34.0,False,0.0,0.0,0.0,0.0,0.0,C,278,P,8402,1
12535,Europa,True,TRAPPIST-1e,25.0,False,0.0,0.0,0.0,0.0,0.0,C,278,P,8402,2
12536,Europa,True,TRAPPIST-1e,25.0,False,0.0,0.0,0.0,0.0,0.0,C,278,P,8402,3
12537,Earth,False,55 Cancri e,16.0,False,0.0,1180.0,216.0,0.0,,F,1614,S,8408,1
12538,Earth,True,PSO J318.5-22,41.0,False,0.0,0.0,0.0,0.0,0.0,G,1347,S,8408,2
12539,Earth,False,TRAPPIST-1e,28.0,False,2.0,1210.0,195.0,0.0,0.0,F,1727,P,8412,1
12540,Earth,True,TRAPPIST-1e,15.0,False,0.0,0.0,0.0,0.0,0.0,G,1348,S,8413,1
12541,Mars,False,TRAPPIST-1e,49.0,False,601.0,0.0,1328.0,725.0,4.0,F,1616,S,8415,1
12542,,False,TRAPPIST-1e,43.0,False,0.0,0.0,775.0,0.0,93.0,F,1617,S,8417,1
12543,Earth,False,TRAPPIST-1e,28.0,False,1524.0,32.0,59.0,3.0,0.0,E,539,P,8422,1
12544,Earth,False,TRAPPIST-1e,18.0,False,0.0,0.0,46.0,420.0,434.0,F,1728,P,8424,1
12545,Earth,True,55 Cancri e,14.0,False,0.0,0.0,0.0,0.0,0.0,G,1350,S,8425,1
12546,Earth,True,TRAPPIST-1e,40.0,False,0.0,0.0,0.0,0.0,0.0,G,1350,S,8425,2
12547,Earth,False,TRAPPIST-1e,28.0,False,0.0,884.0,0.0,0.0,0.0,G,1375,P,8426,1
12548,Earth,False,TRAPPIST-1e,34.0,False,3956.0,0.0,11.0,0.0,0.0,G,1375,P,8426,2
12549,Earth,False,TRAPPIST-1e,22.0,False,0.0,22.0,965.0,0.0,0.0,E,555,S,8428,1
12550,Europa,True,TRAPPIST-1e,41.0,False,0.0,0.0,0.0,0.0,0.0,D,261,P,8434,1
12551,,,TRAPPIST-1e,19.0,False,162.0,11.0,0.0,0.0,1216.0,F,1730,P,8435,1
12552,Earth,False,TRAPPIST-1e,33.0,False,35.0,709.0,0.0,1519.0,0.0,F,1622,S,8436,1
12553,Earth,True,TRAPPIST-1e,19.0,False,0.0,0.0,0.0,0.0,0.0,G,1378,P,8439,1
12554,Mars,False,55 Cancri e,24.0,False,698.0,0.0,64.0,259.0,150.0,F,1731,P,8440,1
12555,Mars,True,TRAPPIST-1e,3.0,False,0.0,0.0,0.0,0.0,0.0,F,1731,P,8440,2
12556,Mars,True,TRAPPIST-1e,19.0,False,0.0,0.0,0.0,0.0,0.0,F,1731,P,8440,3
12557,Mars,True,TRAPPIST-1e,19.0,False,0.0,0.0,0.0,0.0,0.0,,,,8443,1
12558,Mars,False,TRAPPIST-1e,45.0,False,2146.0,0.0,451.0,2.0,0.0,F,1732,P,8443,2
12559,Earth,True,PSO J318.5-22,29.0,False,0.0,0.0,,0.0,0.0,G,1353,S,8445,1
12560,Earth,True,TRAPPIST-1e,54.0,False,0.0,0.0,0.0,0.0,0.0,G,1353,S,8445,2
12561,Earth,False,55 Cancri e,1.0,False,0.0,0.0,0.0,0.0,0.0,G,1353,S,8445,3
12562,Mars,False,TRAPPIST-1e,18.0,True,2572.0,0.0,6.0,0.0,0.0,D,262,P,8446,1
12563,Mars,True,55 Cancri e,24.0,False,0.0,0.0,0.0,0.0,0.0,F,1735,P,8450,1
12564,Mars,False,55 Cancri e,18.0,False,1251.0,0.0,34.0,8.0,0.0,F,1735,P,8450,2
12565,Mars,True,TRAPPIST-1e,19.0,False,0.0,0.0,0.0,0.0,0.0,F,1735,P,8450,3
12566,Earth,False,TRAPPIST-1e,22.0,False,24.0,3.0,729.0,2.0,0.0,F,1626,S,8453,1
12567,Europa,False,TRAPPIST-1e,48.0,False,51.0,1.0,0.0,2.0,2890.0,C,318,S,8455,1
12568,Europa,False,55 Cancri e,39.0,False,0.0,11020.0,417.0,182.0,4281.0,D,251,S,8461,1
12569,Mars,False,TRAPPIST-1e,40.0,False,2249.0,4.0,345.0,0.0,0.0,F,1631,S,8464,1
12570,Mars,True,TRAPPIST-1e,34.0,False,0.0,0.0,0.0,0.0,0.0,F,1631,S,8464,2
